Angle (°),Distance (mm)
317.28,2803.25
319.02,2756.50
320.72,2710.50
324.42,2050.00
326.16,2012.50
327.88,1974.75
329.56,1940.00
331.33,1911.50
333.06,1883.75
334.81,1859.75
336.50,1836.75
338.25,1816.50
339.97,1800.75
344.91,0.00
346.58,2482.25
348.27,2462.75
350.05,2456.25
351.73,2443.50
353.45,2438.75
355.16,2432.00
356.89,2429.00
358.61,2430.00
0.31,2434.50
2.02,2437.00
3.75,2443.50
5.45,2455.75
7.19,2467.25
8.86,2480.50
10.64,2495.75
12.30,2516.25
14.06,2535.50
15.72,2558.25
17.45,2582.00
19.19,2612.75
20.88,2643.00
22.56,2679.00
24.27,2717.25
26.00,2759.00
27.70,2804.50
29.45,2797.75
31.11,2917.25
32.84,2978.75
34.52,3042.00
36.23,3114.00
37.92,3187.25
39.64,3269.50
41.33,3355.25
43.03,3456.25
44.73,3566.25
46.44,3684.75
48.12,3821.00
49.83,3969.25
51.50,4137.00
53.22,4324.25
54.94,4517.75
56.61,4755.50
58.33,4931.25
59.95,5291.00
61.64,5610.00
63.36,5971.00
65.08,6368.50
66.77,6382.50
68.48,6114.50
70.20,6075.75
75.33,6373.00
78.77,5890.75
80.47,5937.00
82.30,6000.25
84.02,6068.50
85.72,5985.25
87.45,5869.75
89.16,5855.75
92.59,6315.25
101.36,0.00
106.56,2736.50
108.25,2766.50
109.95,2800.00
111.67,2835.00
113.38,2880.50
115.11,2741.50
116.84,2591.75
118.59,2462.00
120.33,2349.75
122.08,2246.00
123.80,2148.75
125.56,2059.25
127.28,1987.00
129.05,1915.75
130.86,1853.00
132.59,0.00
134.39,1632.25
136.12,1607.50
137.89,0.00
139.66,1459.75
141.36,1462.75
142.95,1542.75
144.72,1514.25
146.41,1484.00
148.19,1458.75
149.92,1437.75
151.66,1414.75
153.34,1396.75
155.11,1379.50
156.84,1362.50
158.58,1349.75
160.33,1334.75
162.03,1324.75
163.73,1317.50
165.52,1307.50
167.22,1300.00
168.94,1293.50
170.66,1289.00
172.38,1286.00
174.14,1282.25
175.81,1278.50
177.52,1279.50
179.47,0.00
183.52,0.00
185.25,677.00
187.08,679.50
188.69,683.25
190.48,686.50
192.05,692.00
193.86,697.25
195.61,703.25
197.23,710.25
198.86,718.25
200.67,727.50
202.28,736.00
204.06,745.50
205.80,757.50
207.45,770.00
209.17,782.50
210.69,797.25
212.50,814.25
214.19,828.75
215.80,848.00
217.45,868.25
219.16,890.00
220.91,915.00
222.48,942.00
224.23,971.25
227.47,1069.25
229.12,1111.25
230.75,1159.50
232.44,1208.25
234.11,1261.00
240.52,2081.00
249.52,0.00
243.70,3025.75
245.42,3196.75
247.11,3125.75
248.88,3074.50
250.59,3054.50
252.33,3047.25
254.02,3020.00
255.73,3019.50
257.45,3009.25
259.19,2981.00
260.91,2964.00
262.61,2973.25
264.33,2972.25
266.05,2984.25
267.77,2993.50
269.47,2807.75
271.19,2816.50
273.05,0.00
274.80,2590.00
276.48,2593.50
278.19,2603.00
279.86,0.00
281.58,2908.50
283.25,3142.25
284.95,3143.25
286.69,3160.75
288.41,3211.75
290.11,3229.25
291.84,3285.75
293.55,3346.75
295.23,3397.25
296.97,3450.00
298.58,3531.25
300.25,3611.75
301.98,3505.50
303.70,3519.50
305.44,3442.50
307.17,3323.00
308.88,3238.00
310.62,3064.50
312.38,2954.00
314.00,3348.50
315.78,2840.50
317.50,2798.75
319.23,2745.75
320.94,2705.00
324.66,2045.25
326.34,2008.50
328.11,1973.50
329.83,1940.25
331.58,1911.75
333.31,1881.75
335.00,1861.75
336.78,1837.00
338.48,1819.00
340.19,1799.50
345.16,0.00
346.80,2474.25
348.56,2460.50
350.23,2449.50
351.97,2439.00
353.70,2434.75
355.39,2429.00
357.11,2427.50
358.84,2426.00
0.55,2427.75
2.27,2434.00
4.00,2442.50
5.69,2453.50
7.42,2466.25
9.11,2478.00
10.89,2495.25
12.58,2512.50
14.31,2534.00
15.97,2557.00
17.70,2583.25
19.41,2612.75
21.11,2642.50
22.84,2681.75
24.55,2717.75
26.27,2764.00
27.95,2806.25
29.69,2800.50
31.36,2923.50
33.08,2987.50
34.75,3046.25
36.45,3123.75
38.16,3196.25
39.86,3284.00
41.58,3371.50
43.28,3476.25
44.95,3583.75
46.69,3706.00
48.36,3837.50
50.06,3996.50
51.77,4153.75
53.47,4339.00
55.16,4539.75
56.86,4770.75
58.53,4917.00
60.20,5341.00
61.89,5658.00
63.59,6029.00
65.30,6407.00
67.02,0.00
68.70,6115.50
70.42,6080.25
75.53,6353.25
79.00,5873.00
80.70,5926.50
82.53,5982.00
84.25,6062.25
85.97,5965.75
87.69,5875.00
89.41,5880.00
92.83,6312.00
98.09,0.00
99.84,0.00
101.61,3466.50
106.78,2737.00
108.52,2767.75
110.20,2796.75
111.92,2838.50
113.64,2871.50
115.36,2705.75
117.12,2565.00
118.86,2437.50
120.62,2322.75
122.33,2219.50
124.05,2127.50
125.83,2042.50
127.59,1971.75
129.33,1906.00
131.11,1843.50
132.86,0.00
134.62,1630.25
136.41,1604.25
138.19,1503.75
139.91,1456.00
141.58,1466.75
143.28,1535.00
144.95,1506.00
146.75,1478.75
148.42,1458.50
150.17,1431.25
151.95,1412.50
153.61,1394.25
155.36,1377.25
157.12,1363.75
158.84,1347.50
160.55,1336.00
162.28,1325.50
164.03,1315.75
165.77,1308.50
167.47,1302.00
169.20,1294.75
170.88,1288.75
172.59,1288.00
174.33,1283.25
176.05,1279.75
177.75,1279.00
179.84,0.00
183.91,0.00
185.52,677.25
187.25,681.00
188.98,684.50
190.81,687.75
192.48,694.75
194.14,699.25
195.84,705.25
197.53,713.00
199.22,718.00
200.92,729.25
202.61,739.00
204.39,749.00
205.97,760.75
207.70,772.25
209.38,785.75
210.95,801.75
212.75,817.00
214.41,832.75
216.12,853.25
217.73,872.75
219.39,894.25
221.12,919.50
222.84,946.50
224.48,975.75
226.17,1009.00
227.77,1046.00
229.42,1085.50
231.08,1129.00
232.77,1183.00
237.42,1817.00
239.14,1912.75
240.81,2025.75
242.47,2151.75
244.00,0.00
245.67,3203.00
247.41,3126.50
249.14,3092.00
250.88,3065.00
252.62,3048.75
254.36,3016.25
256.05,3010.50
257.78,3008.75
259.50,2984.75
261.20,2977.50
262.92,2982.75
264.66,2972.75
266.33,2996.50
268.06,3003.50
269.81,2819.75
271.55,2822.25
273.25,0.00
275.09,2595.25
276.80,2596.00
278.52,2615.50
280.17,2893.50
281.86,0.00
283.59,3122.75
285.31,3150.75
287.02,3180.50
288.73,3218.00
290.47,3253.50
292.17,3318.75
293.89,3361.75
295.59,3419.75
297.31,3476.25
298.91,3562.00
300.64,3582.25
302.34,3496.50
305.81,3392.50
307.53,3290.75
309.27,0.00
311.03,3037.25
312.77,2909.00
314.44,2957.75
317.89,2788.75
319.61,2736.50
321.34,2724.50
323.17,2567.25
325.02,2036.50
326.80,1999.75
328.50,1964.25
330.27,1931.75
331.98,1903.25
333.70,1876.75
335.44,1853.50
337.17,1831.00
338.86,1810.50
340.61,1790.50
343.92,2142.25
345.55,2480.25
347.23,2471.75
348.95,2455.75
350.66,2447.50
352.36,2436.75
354.11,2433.00
355.81,2429.00
357.48,2427.50
359.23,2427.25
0.97,2427.25
2.66,2434.00
4.34,2444.25
6.09,2455.25
7.80,2467.25
9.52,2480.75
11.30,2499.75
13.00,2517.00
14.70,2539.75
16.44,2563.25
18.12,2589.00
19.84,2620.50
21.53,2653.25
23.27,2687.00
24.98,2727.75
26.69,2771.25
28.47,2788.25
30.14,2812.50
31.81,2941.50
33.55,3000.25
35.19,3067.75
36.94,3139.50
38.64,3217.50
40.34,3303.75
42.05,3398.75
43.75,3501.00
45.45,3610.00
47.12,3736.00
48.86,3874.00
50.56,4027.25
52.25,4196.25
53.97,4378.25
55.62,4600.00
57.34,4863.00
59.02,0.00
60.72,5397.75
62.41,5756.50
64.09,6112.00
65.80,6421.00
67.52,6176.50
69.25,6097.50
70.95,0.00
77.83,0.00
79.55,5874.00
81.25,5911.25
83.09,5986.00
84.80,6035.75
86.53,5906.25
88.27,5851.25
89.98,5892.25
93.41,6312.50
100.45,3841.75
105.77,2758.50
107.41,2735.25
109.09,2769.75
110.80,2808.50
112.53,2850.25
114.22,2839.75
115.97,2677.50
117.73,2531.75
119.45,2410.50
121.22,2303.75
122.95,2197.50
124.70,2113.00
126.45,2031.25
128.17,1963.50
129.92,1893.25
131.67,1834.00
133.53,1673.25
135.27,1621.75
136.98,1599.25
138.80,1538.00
140.52,1454.00
142.25,1476.75
143.88,1533.75
145.64,1506.75
147.41,1478.50
149.11,1455.50
150.89,1432.50
152.61,1410.75
154.28,1393.25
156.11,1375.75
157.83,1362.00
159.53,1345.50
161.28,1335.25
163.00,1325.00
164.72,1315.75
166.47,1307.00
168.16,1298.25
169.92,1294.75
171.66,1289.25
173.30,1287.00
175.09,1284.00
176.81,1280.75
178.52,1280.75
180.45,0.00
186.20,680.25
188.08,682.00
189.72,685.25
191.50,690.75
193.08,695.50
194.92,702.50
196.50,707.25
198.19,716.50
200.02,723.50
201.53,731.75
203.23,741.50
204.98,753.00
206.67,766.75
208.50,777.75
210.05,792.25
211.75,805.50
213.47,822.75
215.16,838.25
216.78,861.75
218.58,888.25
220.23,926.50
221.88,957.50
223.48,985.25
225.22,1018.75
226.91,1051.00
228.52,1091.00
230.14,1132.50
231.78,1183.00
234.86,0.00
241.61,2092.75
243.08,0.00
244.78,3073.25
246.52,3190.00
248.25,3119.25
249.95,3078.75
251.70,3059.25
253.42,3039.00
255.12,3020.00
256.86,3010.00
258.59,3012.75
260.30,2974.25
262.02,2981.25
263.72,3000.00
265.48,2979.50
267.17,2993.25
268.92,0.00
270.62,2822.50
274.11,0.00
275.88,2602.75
277.61,2616.75
279.31,2620.75
281.00,2908.25
282.67,3109.25
284.41,3139.25
286.11,3164.75
287.81,3200.50
289.55,3243.75
291.27,3288.00
292.97,3350.50
294.67,3381.00
296.41,3441.75
298.12,3507.75
299.69,3602.50
301.42,3565.75
303.14,3521.75
304.84,3549.50
306.59,3323.75
308.33,3227.50
310.06,3176.75
311.78,0.00
313.52,2900.75
315.23,2802.50
316.97,2726.50
318.70,2660.25
320.42,2599.25
322.12,2539.25
324.08,0.00
325.78,2125.50
327.44,2230.25
346.30,0.00
347.98,2462.50
349.70,2451.50
351.45,2442.25
353.14,2433.75
354.86,2428.75
356.56,2427.50
358.30,2425.25
0.00,2426.50
1.72,2430.00
3.42,2437.50
5.16,2449.00
6.86,2460.00
8.55,2472.25
10.28,2486.25
12.02,2505.25
13.72,2524.25
15.44,2546.00
17.16,2563.50
18.86,2591.00
20.59,2621.25
22.31,2659.50
23.98,2684.75
25.70,2727.25
27.42,2768.00
29.12,0.00
30.84,2798.50
32.52,2934.75
34.23,2999.50
35.91,3062.75
37.62,3135.25
39.33,3212.25
41.02,3301.00
42.70,3397.00
44.41,3499.25
46.12,3610.00
47.83,3733.50
49.52,3871.75
51.22,4029.25
52.92,4198.75
54.61,4392.00
56.31,4607.50
58.03,4863.50
59.64,0.00
61.34,5421.25
63.03,5747.25
64.72,6143.25
66.42,6408.75
68.14,6130.25
69.86,6066.00
71.55,6269.00
78.42,0.00
80.12,5877.25
81.84,5883.50
83.66,6001.50
85.38,6051.50
87.09,5879.75
88.83,5846.75
90.53,5897.75
93.97,6315.00
102.73,3375.00
106.28,2744.50
107.89,2737.50
109.59,2765.25
111.30,2802.00
113.00,2834.50
114.70,2837.50
116.44,2676.00
118.16,2538.75
119.95,2417.00
121.66,2306.00
123.39,2205.25
125.12,2112.50
126.88,2026.50
128.62,1960.50
130.34,1891.75
132.09,1831.25
133.83,0.00
135.69,1621.50
137.36,1601.00
139.11,1546.75
140.81,1541.00
142.62,1470.75
144.23,1536.25
146.00,1507.25
147.72,1477.00
149.47,1454.50
151.19,1432.75
152.91,1410.00
154.66,1394.50
156.36,1376.75
158.11,1363.50
159.83,1346.00
161.55,1335.75
163.23,1323.50
164.97,1317.25
166.72,1308.50
168.45,1301.75
170.17,1297.25
171.89,1292.75
173.56,1287.00
175.28,1286.25
176.98,1283.50
178.73,1283.00
180.62,0.00
186.48,680.75
188.28,682.75
189.98,687.00
191.66,691.50
193.23,696.25
194.94,702.75
196.56,709.25
198.25,717.00
200.00,724.25
201.81,733.75
203.38,743.50
205.14,753.75
206.72,766.75
208.42,778.00
210.12,792.00
211.91,808.75
213.45,824.25
215.30,838.75
216.83,861.75
218.64,881.50
220.22,904.25
221.89,929.75
223.55,957.50
225.16,988.50
226.86,1021.75
228.53,1059.50
230.17,1102.00
231.78,1154.50
235.05,1286.25
243.64,0.00
238.16,1841.75
239.78,1940.50
241.48,2053.25
243.14,2190.00
244.64,0.00
246.36,3191.25
248.05,3130.50
249.75,3097.25
251.52,3072.00
253.22,3049.00
254.94,3015.75
256.64,3023.50
258.38,3027.50
260.09,2983.00
261.80,2987.25
263.48,3007.50
265.19,2986.75
266.91,3004.25
268.64,0.00
270.34,2824.75
273.86,0.00
275.61,2614.50
277.31,2610.00
279.00,2625.25
280.66,2904.50
282.33,3122.25
284.03,3136.25
285.75,3157.25
287.48,3199.00
289.17,3237.25
290.89,3283.75
292.58,3341.75
294.30,3376.00
295.98,3436.25
297.69,3494.50
299.30,3591.50
300.98,3581.50
302.70,3510.00
304.42,3482.50
306.16,3357.75
307.86,3287.50
309.61,3101.75
311.31,3025.50
313.00,0.00
314.75,0.00
316.45,2867.50
318.17,2777.50
319.89,2727.25
321.58,2744.50
323.55,0.00
325.25,2031.50
326.98,1992.00
328.77,1957.00
330.47,1925.25
332.17,1897.25
333.88,1870.25
335.61,1846.00
337.31,1825.50
339.05,1806.00
340.77,1803.75
343.97,2461.00
345.67,2475.50
347.34,2467.75
349.05,2455.25
350.77,2445.50
352.44,2436.00
354.16,2429.75
355.88,2426.25
357.58,2423.00
359.27,2424.75
0.98,2426.25
2.69,2431.75
4.41,2444.25
6.11,2452.50
7.81,2466.25
9.52,2478.75
11.23,2496.50
12.92,2514.75
14.64,2535.50
16.34,2561.00
18.02,2585.00
19.75,2609.25
21.44,2640.25
23.16,2683.75
24.84,2726.50
26.53,2760.75
28.22,0.00
29.95,2794.25
31.61,2934.25
33.34,2993.75
35.00,3059.75
36.67,3130.50
38.39,3210.00
40.08,3292.75
41.78,3388.50
43.44,3495.00
45.16,3599.25
46.81,3726.25
48.50,3854.75
50.22,4018.75
51.89,4188.00
53.58,4372.00
55.30,4604.50
56.94,4848.75
58.59,0.00
60.27,5410.25
61.95,5739.50
63.64,6131.00
65.33,6399.25
67.03,6146.25
68.75,6090.50
77.23,0.00
78.95,5871.75
80.64,5871.00
82.50,6006.00
84.19,6050.50
85.91,5884.50
87.62,5850.25
89.33,5868.50
92.73,6276.25
99.72,3836.50
101.47,0.00
105.00,2753.00
106.64,2724.50
108.33,2756.75
110.03,2775.00
111.72,2819.00
113.42,2843.75
115.19,2682.25
116.89,2543.25
118.64,2422.00
120.36,2311.75
122.11,2210.25
123.84,2116.50
125.58,2035.75
127.30,1963.75
129.02,1894.50
130.81,1834.75
132.62,0.00
134.34,1622.50
136.14,1592.25
137.88,1456.25
139.59,1448.00
141.27,1456.50
142.95,1535.25
144.66,1509.00
146.38,1482.00
148.11,1456.00
149.86,1433.25
151.58,1411.75
153.30,1395.50
155.08,1286.25
156.75,1364.50
158.42,1348.75
160.14,1336.50
161.91,1326.50
163.58,1316.00
165.33,1311.75
167.06,1303.00
168.70,1296.50
170.48,1291.00
172.16,1288.25
173.84,1288.00
175.58,1284.50
177.25,1286.75
179.02,1283.50
185.02,682.75
186.80,684.50
188.38,688.25
190.05,693.75
191.84,697.25
193.59,703.50
195.11,710.25
196.97,717.25
198.61,725.75
200.28,733.75
202.02,743.50
203.70,753.50
205.31,766.75
207.02,777.75
208.72,791.75
210.41,808.00
212.09,823.75
213.78,839.50
215.45,859.25
217.12,879.50
218.75,903.00
220.42,928.50
222.11,956.00
223.73,987.00
225.44,1019.75
227.03,1059.00
228.64,1097.25
230.31,1141.00
231.98,1190.25
233.66,1246.75
235.34,1304.00
236.67,1836.00
238.36,1935.25
240.02,2054.00
241.66,2179.50
243.19,0.00
244.92,3209.25
246.61,3142.25
248.33,3108.50
250.05,3078.75
251.80,3058.50
253.52,3033.25
255.19,3028.00
256.94,3031.75
258.66,2996.00
260.38,3001.25
262.06,3000.50
263.77,2982.50
265.48,3017.00
267.17,0.00
268.92,2838.25
270.64,2827.75
274.12,2613.75
275.91,2628.25
277.58,2630.25
279.25,2918.25
280.95,3115.25
282.67,3137.75
284.36,3176.50
286.06,3212.50
287.78,3253.00
289.50,3288.00
291.22,3352.50
292.92,3394.25
294.59,3455.50
296.31,3510.75
298.03,3600.25
299.64,3582.00
301.34,3528.00
303.06,3491.50
304.78,3397.25
306.50,3280.00
308.25,3128.25
309.97,3022.75
311.70,2925.00
313.39,2955.00
315.12,2872.75
316.83,2779.50
318.58,2722.75
320.25,2780.00
322.05,2543.25
323.81,2501.50
329.08,2015.75
330.83,1922.75
332.55,1896.25
334.25,1893.00
335.98,1909.75
337.67,1958.50
339.25,0.00
341.02,2428.75
342.67,0.00
344.38,2479.75
346.09,2467.25
347.80,2453.00
349.47,2446.75
351.19,2439.00
352.91,2432.25
354.59,2424.50
356.31,2422.75
358.05,2422.50
359.73,2425.00
1.47,2431.00
3.16,2436.50
4.86,2447.25
6.59,2457.25
8.28,2471.50
9.98,2487.25
11.69,2505.50
13.42,2522.75
15.09,2546.00
16.84,2579.50
18.52,2608.50
20.22,2645.25
21.95,2668.75
23.62,2724.25
25.36,2767.00
27.05,0.00
28.75,2793.75
30.47,2932.50
32.12,2990.00
33.83,3059.25
35.52,3130.00
37.20,3208.75
38.92,3292.50
40.61,3388.75
42.31,3492.50
44.00,3600.25
45.70,3724.75
47.38,3865.50
49.06,4014.75
50.78,4187.75
52.44,4373.25
54.14,4590.50
55.84,4837.00
57.53,0.00
59.22,5398.25
60.91,5724.00
62.58,6108.75
64.28,6404.50
66.02,6144.75
67.72,6073.50
77.95,5878.25
79.66,5873.75
81.38,5957.75
83.19,5999.50
84.91,5898.50
86.64,5822.50
88.34,5857.50
91.77,6285.25
96.98,4440.50
98.73,0.00
100.50,3411.50
104.08,2763.25
105.78,2712.75
107.36,2737.75
109.08,2772.50
110.78,2812.00
112.48,2851.00
114.22,2695.00
115.98,2550.25
117.69,2430.50
119.44,2318.50
121.14,2217.25
122.91,2123.25
124.62,2041.00
126.36,1970.25
128.11,1899.75
129.86,1839.75
131.62,0.00
133.45,1617.25
135.19,1599.25
136.98,1472.00
138.70,1448.00
140.38,1460.75
142.05,1516.25
143.78,1510.50
145.47,1482.00
147.22,1458.25
148.91,1435.00
150.69,1414.25
152.41,1399.50
154.25,1291.25
155.84,1351.50
157.55,1349.75
159.30,1340.50
160.98,1327.50
162.73,1320.50
164.41,1314.00
166.19,1306.00
167.89,1300.75
169.58,1294.50
171.31,1290.50
173.05,1287.00
174.73,1286.25
176.52,1285.50
178.19,1285.50
180.17,1001.75
184.19,0.00
186.00,684.75
187.59,689.75
189.41,695.25
190.97,699.50
192.66,704.50
194.38,711.25
196.11,719.25
197.73,727.50
199.44,736.00
201.19,744.50
202.89,756.25
204.52,768.50
206.30,779.75
207.94,793.25
209.67,808.50
211.23,825.75
213.02,840.75
214.70,859.50
216.31,881.25
218.02,904.25
219.73,929.75
221.30,957.50
222.97,988.00
224.72,1021.25
226.33,1057.25
227.92,1098.75
229.59,1142.75
231.28,1192.00
232.91,1246.00
234.61,1306.50
235.98,1837.50
237.64,1936.50
239.31,2049.50
241.00,2179.50
242.50,0.00
244.19,3241.25
245.94,3147.00
247.62,3118.25
249.34,3094.75
251.06,3063.50
252.78,3039.00
254.50,3029.50
256.25,3038.75
257.92,3003.00
259.67,3011.75
261.36,3032.00
263.08,3017.00
264.78,3014.50
266.53,0.00
268.22,2847.00
269.95,2857.75
271.72,0.00
273.45,2619.25
275.20,2636.50
276.89,2650.00
278.56,2920.00
280.25,3120.25
281.97,3144.50
283.67,3179.25
285.41,3217.75
287.09,3257.00
288.83,3294.00
290.53,3358.75
292.23,3398.50
293.92,3460.75
295.64,3513.25
297.34,3606.25
298.97,3592.00
300.67,3532.75
302.39,3502.75
304.11,3393.00
305.84,3297.00
307.58,3126.75
309.30,3030.75
311.03,2928.00
312.73,2940.75
314.45,2872.50
316.19,2772.75
317.89,2722.00
319.61,0.00
321.36,2539.25
323.17,2510.00
328.42,2013.50
330.19,1928.25
331.92,1903.25
333.62,1902.25
335.33,1963.25
337.03,1963.75
338.59,2497.50
340.30,2434.50
342.02,2457.25
343.75,2477.75
345.47,2468.00
347.11,2448.50
348.86,2443.25
350.58,2433.50
352.25,2435.25
354.00,2428.75
355.69,2426.75
357.41,2424.25
359.09,2426.25
0.86,2430.00
2.55,2438.75
4.20,2444.75
5.95,2458.00
7.66,2471.00
9.38,2485.75
11.11,2503.00
12.84,2519.00
14.53,2543.50
16.25,2582.00
17.92,2609.50
19.64,2644.50
21.36,2681.75
23.05,2721.25
24.77,2760.75
26.45,2734.75
28.17,2794.25
29.88,2927.25
31.58,2991.50
33.28,3056.50
34.97,3124.25
36.64,3205.50
38.36,3284.50
40.05,3378.50
41.77,3481.25
43.47,3599.25
45.16,3723.50
46.83,3861.50
48.53,4006.50
50.23,4188.50
51.94,4370.75
53.61,4586.00
55.31,4836.00
57.02,0.00
58.67,5397.75
60.36,5724.50
62.06,6098.25
63.77,6391.00
65.47,6148.25
67.19,6080.25
77.45,5850.25
79.14,5847.50
80.84,5938.00
82.72,6004.00
84.42,5886.00
86.12,5838.50
87.88,5861.75
91.28,6270.25
96.52,0.00
103.59,2770.50
105.31,2711.50
106.92,2736.25
108.67,2769.25
110.34,2811.25
112.06,2843.50
113.81,2695.25
115.50,2554.00
117.25,2432.00
119.02,2319.25
120.77,2219.50
122.48,2126.50
124.20,2043.50
125.94,1972.00
127.67,1904.00
129.41,1842.50
131.23,1774.75
133.02,1612.75
134.72,1599.00
136.58,0.00
138.25,1447.75
139.97,1455.50
141.67,0.00
143.36,1511.25
145.08,1483.25
146.84,1460.00
148.58,1438.25
150.31,1419.00
152.02,1399.50
153.84,1307.75
155.52,0.00
157.20,1353.00
158.94,1339.75
160.66,1330.00
162.41,1322.00
164.12,1314.00
165.84,1307.00
167.47,1301.50
169.20,1297.25
170.91,1290.75
172.67,1290.25
174.41,1287.50
176.09,1286.50
177.77,1288.75
179.81,1007.75
183.73,0.00
185.59,688.50
187.28,692.25
189.08,695.00
190.66,701.50
192.42,707.25
194.08,714.25
195.84,721.75
197.39,729.75
199.12,738.50
200.77,747.75
202.58,759.50
204.28,769.50
205.95,782.25
207.69,797.00
209.28,811.25
210.92,828.00
212.70,844.50
214.36,864.00
216.05,884.50
217.75,909.50
219.31,934.25
220.98,962.25
222.70,993.25
224.41,1026.50
226.08,1063.75
227.69,1103.00
229.28,1149.50
231.00,1198.75
232.64,1254.50
234.33,1315.00
235.66,1848.25
237.38,1946.75
239.00,2062.75
240.69,2199.00
242.19,0.00
243.91,3206.25
245.62,3151.50
247.31,3117.50
249.05,3093.75
250.80,3072.00
252.48,3051.00
254.22,3039.75
255.94,3039.25
257.64,3011.75
259.41,3009.50
261.08,3030.50
262.78,3015.25
264.50,3024.50
266.25,0.00
267.98,2838.75
269.66,2852.00
271.48,0.00
273.16,2630.50
274.94,2638.75
276.66,2640.75
278.31,2923.00
279.98,3138.75
281.67,3150.50
283.42,3177.25
285.12,3226.25
286.83,3263.75
288.55,3309.25
290.27,3375.75
291.98,3393.75
293.69,3470.25
295.41,3524.75
297.11,3625.00
298.70,3566.50
300.42,3544.25
302.14,3506.25
303.84,3365.25
305.59,3277.75
307.34,3134.25
309.06,3024.00
310.78,2931.00
312.48,0.00
314.22,2830.00
315.95,2772.25
317.64,2719.50
322.97,0.00
326.27,0.00
328.23,1977.50
329.97,1920.00
331.70,1898.25
333.38,1898.25
336.78,1978.00
338.31,2523.50
340.08,2432.00
341.78,2487.50
343.52,2482.75
345.20,2463.75
346.86,2445.50
348.61,2443.00
350.30,2441.50
352.03,2431.25
353.75,2417.50
355.47,2423.00
357.14,2420.75
358.89,2419.25
0.61,2428.25
2.30,2435.50
4.00,2444.75
5.70,2453.75
7.44,2468.25
9.11,2481.75
10.88,2501.00
12.56,2526.75
14.28,2555.50
16.00,2583.75
17.70,2613.50
19.41,2645.25
21.14,2669.50
22.83,2716.25
24.52,2767.00
26.22,0.00
27.95,0.00
29.64,2935.25
31.36,2996.75
33.06,3062.75
34.72,3133.00
36.42,3212.75
38.11,3301.00
39.83,3396.50
41.52,3500.50
43.25,3611.25
44.91,3739.75
46.61,3878.50
48.31,4030.50
50.02,4204.25
51.70,4397.00
53.39,4618.75
55.12,4788.75
56.80,5098.00
58.47,5427.75
60.14,5754.25
61.81,6162.75
63.53,6387.50
65.23,6138.25
66.97,6045.75
68.66,6239.75
72.08,6323.50
75.52,0.00
77.25,5866.50
78.94,5868.25
80.64,5964.75
82.47,6006.25
84.19,5840.75
85.92,5840.00
99.88,3365.00
103.36,0.00
105.11,2714.50
106.75,2738.25
108.44,2765.25
110.11,2809.75
111.84,2845.00
113.56,2678.75
115.31,2540.00
117.08,2420.25
118.81,2307.50
120.56,2208.75
122.30,2115.75
124.00,2036.75
125.77,1965.75
127.50,1897.00
129.23,1836.75
131.05,0.00
132.83,1614.00
134.59,1597.25
136.30,1541.00
138.08,1446.25
139.83,1459.50
141.47,1511.50
143.22,1512.25
144.89,1484.50
146.64,1459.00
148.34,1437.50
150.08,1416.50
151.86,1399.75
153.62,0.00
155.28,1365.00
157.06,1352.75
158.77,1339.50
160.44,1329.25
162.23,1321.75
163.95,1314.00
165.69,1309.00
167.33,1303.25
169.09,1297.25
170.83,1296.00
172.56,1290.75
174.25,1292.25
175.94,1289.75
177.66,1292.50
179.66,1011.00
185.55,689.75
187.23,695.25
188.91,699.50
190.47,705.25
192.30,710.75
193.98,718.00
195.59,725.25
197.41,733.00
198.95,742.50
200.69,752.00
202.42,764.25
204.06,773.50
205.73,788.75
207.52,801.75
209.11,816.25
210.94,833.00
212.52,850.75
214.28,869.25
215.97,891.50
217.62,915.75
219.31,941.50
220.86,970.25
222.59,1001.00
224.20,1034.75
225.91,1073.00
227.58,1114.50
229.25,1160.25
230.89,1210.50
232.59,1267.75
234.25,1329.00
235.56,1868.00
237.27,1970.50
238.95,2087.25
240.59,2226.00
242.12,3126.25
243.83,3208.25
245.58,3153.00
247.28,3116.25
248.98,3092.00
250.73,3067.00
252.45,3052.00
254.14,3044.25
255.88,3035.75
257.56,3011.00
259.33,3012.75
261.00,3046.25
262.77,3002.25
264.45,3038.00
266.19,2879.75
267.89,2843.25
271.42,2619.25
273.12,2645.50
274.86,2640.25
276.56,0.00
278.27,2926.50
279.95,3160.25
281.66,3155.25
283.38,3183.25
285.08,3221.50
286.80,3272.50
288.52,3316.25
290.23,3378.75
291.92,3413.25
293.62,3472.75
