Angle (°),Distance (mm)
40.88,1957.50
44.38,1856.75
46.14,1830.75
47.86,1808.00
49.56,1782.00
51.30,1764.25
53.02,1749.00
54.78,1616.25
56.56,1599.50
58.27,1589.50
59.95,1579.00
61.66,1569.00
63.44,0.00
65.12,1480.00
66.89,1451.75
68.58,1438.00
70.23,1474.50
71.95,1534.00
73.75,0.00
75.41,1420.50
77.11,1470.75
78.83,1473.00
80.55,1447.75
82.30,1429.25
84.17,1418.25
85.81,1437.25
87.53,1494.25
89.19,1532.50
90.95,1508.25
92.77,1443.50
94.41,1511.50
96.03,1689.00
97.78,1664.75
99.45,1660.00
101.20,1687.25
102.92,1716.25
104.61,1746.75
106.33,1782.75
107.89,1862.50
109.64,1785.50
111.41,1716.25
113.12,1649.00
114.88,1597.75
116.61,1545.00
118.33,1497.75
120.12,1455.00
121.86,1451.00
123.52,1501.00
125.16,1560.75
126.89,1626.00
128.55,1699.25
130.20,1774.75
131.94,1860.75
133.62,1960.25
135.30,2074.25
137.00,2208.75
143.53,4198.75
145.27,4131.00
147.00,4129.75
148.69,4088.50
150.44,4056.75
152.17,4053.00
153.89,4013.50
155.61,4022.00
157.34,3999.50
159.09,0.00
160.80,3824.00
162.53,3828.00
164.22,3829.50
165.94,3834.25
167.69,3848.25
169.36,0.00
171.09,4051.50
172.80,4076.00
174.53,4098.75
176.25,4129.50
177.97,4156.00
179.62,4200.75
181.36,4264.25
183.08,4293.75
184.77,4385.75
186.52,4270.75
191.70,3719.75
198.80,2368.75
200.56,2261.75
202.28,2185.25
207.53,2112.75
209.20,2168.25
210.94,2238.75
212.62,2316.50
214.31,2404.75
215.98,2496.25
217.70,2610.50
219.44,2644.25
221.16,2598.25
222.86,2540.50
224.64,2496.00
226.34,2457.25
228.02,2435.00
229.72,2388.00
231.45,2359.25
233.20,2337.50
234.94,2323.75
236.64,2305.50
238.34,2284.50
240.03,2272.25
241.80,2256.25
243.50,2243.75
245.23,2232.50
246.92,2223.00
248.69,2216.00
250.38,2212.75
252.12,2209.50
253.81,2209.25
255.56,2211.50
257.28,2214.75
258.97,2219.50
260.69,2228.25
262.41,2238.75
264.09,2251.75
265.84,2222.25
267.55,2288.75
269.25,2312.75
270.97,2336.00
272.66,2359.75
274.39,2388.50
276.16,2426.75
277.83,2458.50
279.58,2496.75
281.30,2533.75
283.02,2587.75
284.70,2632.00
286.44,2678.50
288.12,2746.75
289.83,2804.50
291.55,2872.50
293.23,2943.00
294.95,3022.75
296.66,3111.25
298.36,3202.25
299.95,3308.50
301.64,3424.00
303.34,3552.25
305.05,3689.75
306.72,3849.75
308.45,3921.00
310.16,3996.75
311.83,4310.00
313.53,4411.75
315.23,4680.50
316.91,4996.25
318.61,5358.25
320.33,5286.50
322.06,5130.50
323.84,5102.75
328.98,5430.75
334.19,4888.00
335.88,4959.75
337.59,4938.25
339.31,5019.75
341.02,5053.75
342.77,5000.75
344.47,4894.00
346.19,4852.00
347.86,4932.25
351.27,5327.25
354.70,5060.00
358.20,4154.25
0.02,0.00
1.69,3566.00
3.50,0.00
8.77,2446.00
12.22,0.00
13.92,2540.50
15.64,2585.50
17.53,1926.00
19.27,1966.50
20.97,2011.75
22.70,2058.75
24.39,2114.75
26.05,2177.25
27.80,2129.75
29.55,2063.00
31.27,2051.25
32.94,2120.25
34.66,2199.75
36.34,2236.25
38.09,2194.50
39.86,1937.25
43.34,1882.75
45.06,1834.00
46.78,1815.00
48.50,1791.25
50.27,1770.50
51.98,1753.00
53.78,1621.50
55.48,1606.75
57.23,1593.00
58.94,1583.50
60.64,1572.75
62.31,1566.00
64.09,1497.00
65.84,1459.50
67.58,1440.75
69.27,1446.75
70.94,1523.50
72.61,1540.50
74.44,1408.00
76.05,1460.25
77.80,1478.00
79.50,1458.25
81.30,1434.25
83.12,1418.00
84.81,1426.00
86.47,1468.25
88.19,1522.75
89.94,1529.00
91.72,1454.75
93.39,1450.50
95.00,0.00
96.70,1704.25
98.44,1652.75
100.19,1677.75
101.84,1705.50
103.56,1735.25
105.25,1767.25
106.84,1887.50
108.56,1819.25
110.38,1743.25
112.11,1628.50
113.86,1621.75
115.59,1565.25
117.33,1518.25
119.11,1471.00
120.81,1437.75
122.50,1480.00
124.20,1536.75
125.86,1598.50
127.58,1666.25
129.19,1741.00
130.95,1823.25
132.59,1917.00
134.31,2025.50
135.95,2151.50
137.67,2299.00
140.80,0.00
142.50,4222.25
144.25,4140.50
145.97,4136.75
147.69,4075.25
149.42,4063.50
151.11,4055.00
152.86,4022.75
154.61,4018.00
156.34,3999.00
158.05,4013.00
159.78,3822.50
161.50,3824.25
163.20,3826.50
164.94,3833.75
166.64,3840.75
168.38,3850.75
170.08,4061.25
171.78,4049.50
173.52,4083.50
175.22,4113.00
176.95,4141.75
178.61,4200.00
180.31,4227.75
182.06,4283.75
183.77,4352.50
185.50,4369.00
187.20,4266.25
190.69,0.00
197.83,2411.25
201.27,2215.25
203.03,2142.75
204.78,2092.00
206.52,2116.25
208.23,2141.50
209.94,2207.75
211.61,2286.25
213.28,2367.00
215.00,2461.75
216.69,2567.50
218.42,2649.75
220.12,2603.00
221.88,2558.75
223.62,2511.25
225.36,2479.50
226.98,2435.75
228.70,2407.75
230.44,2370.25
232.19,2348.50
233.88,2329.75
235.59,2304.25
237.31,2291.75
239.03,2276.00
240.78,2261.75
242.47,2246.00
244.20,2236.25
245.91,2225.50
247.62,2218.25
249.38,2214.75
251.08,2210.75
252.80,2209.25
254.55,2210.00
256.25,2212.00
257.97,2217.25
259.67,2224.25
261.39,2233.50
263.08,2247.50
264.81,2221.75
266.50,2224.75
268.23,2307.25
269.94,2326.00
271.64,2356.50
273.33,2390.75
275.09,2405.00
276.78,2446.00
278.53,2489.25
280.20,2526.50
281.94,2571.00
283.64,2615.75
285.34,2669.50
287.09,2722.75
288.77,2771.75
290.48,2841.25
292.17,2913.50
293.88,2992.75
295.59,3077.00
297.30,3171.50
298.89,3270.00
300.61,3385.25
302.30,3504.00
303.95,3639.25
305.69,3790.25
307.38,3870.50
309.08,3937.50
310.77,4340.50
314.16,4581.00
315.83,4888.75
317.55,5213.50
319.22,5406.75
320.95,5185.00
322.77,5096.50
324.44,0.00
329.59,5357.50
333.06,4992.25
334.75,4902.75
336.48,4882.25
338.19,4986.00
339.91,5049.00
341.64,5051.00
343.36,4865.00
345.08,4898.00
346.73,4880.50
350.14,5334.25
355.28,5350.50
357.08,4174.50
358.78,0.00
0.53,3554.00
2.25,3600.75
7.56,2480.75
11.14,0.00
12.77,2526.75
16.36,1912.25
18.06,1954.00
19.77,1998.50
21.44,2044.75
23.14,2098.00
24.84,2157.75
26.58,2148.50
28.31,2083.50
30.03,2033.50
31.70,2098.50
33.44,2178.25
35.08,2241.00
36.81,2210.75
38.62,0.00
40.33,1976.00
43.78,1832.75
45.52,1822.25
47.22,1796.50
48.97,1774.50
50.72,1759.00
52.50,0.00
54.22,1611.25
55.92,1596.50
57.66,1588.25
59.31,1573.50
61.02,1568.00
62.81,1503.00
64.50,1464.50
66.22,1443.25
67.94,1440.00
69.59,1506.50
71.33,1538.25
73.11,1407.75
74.77,1441.25
76.50,1478.00
78.22,1464.25
79.94,1440.75
81.59,1422.75
83.42,1419.00
85.16,1451.25
86.86,1510.75
88.55,1534.00
90.28,1476.50
92.00,1443.00
93.70,1537.50
95.28,1696.00
97.05,1647.00
98.78,1669.25
100.44,1695.50
102.16,1725.25
103.86,1758.00
105.53,0.00
107.16,1836.50
108.89,1761.25
110.67,0.00
112.39,1633.50
114.16,1579.25
115.88,1527.75
117.64,1481.50
119.36,1441.75
121.03,1468.00
122.72,1520.25
124.42,1582.50
126.12,1649.75
127.72,1723.50
129.42,1803.50
131.09,1894.50
132.77,1999.50
134.45,2119.75
136.16,2262.75
137.59,3982.00
142.72,4133.00
144.44,4133.50
146.12,4113.25
151.28,4011.25
152.98,4021.75
154.73,4001.25
156.45,4012.75
158.17,3815.50
159.91,3823.50
161.61,3827.75
163.33,3827.75
165.05,3836.75
166.75,3846.25
168.44,4061.75
170.17,4064.00
171.88,4080.75
173.59,4119.50
175.28,4136.75
177.02,4209.50
178.67,4211.25
180.39,4292.75
182.08,4309.75
183.78,4382.25
185.52,4271.25
196.05,2419.50
199.55,2224.75
201.28,2154.75
204.73,2115.25
206.45,2127.25
208.14,2196.25
209.84,2273.00
211.52,2352.50
213.20,2443.25
214.92,2543.00
216.58,2650.50
218.33,2608.75
220.03,2560.25
221.80,2519.00
223.47,2478.75
225.19,2441.00
226.88,2403.75
228.61,2371.25
230.28,2346.75
232.03,2329.50
233.72,2305.50
235.41,2283.25
237.17,2269.50
238.86,2255.00
240.61,2243.25
242.28,2229.75
244.02,2228.00
245.70,2219.50
247.44,2217.25
249.12,2213.50
250.89,2211.25
252.53,2209.75
254.27,2211.50
255.98,2213.75
257.70,2217.50
259.39,2225.00
261.08,2249.00
262.81,0.00
264.52,2218.75
266.20,2308.50
267.91,2333.75
269.61,2357.75
271.33,2383.50
273.03,2413.25
274.80,2449.00
276.50,2484.25
278.20,2519.00
279.92,2561.00
281.61,2611.50
283.34,2656.50
285.00,2710.75
286.72,2771.75
288.44,2834.50
290.14,2903.25
291.81,2982.25
293.53,3064.00
295.23,3154.00
296.95,3253.00
298.53,3368.00
300.20,3490.50
301.91,3618.75
303.58,3768.00
305.30,3958.50
307.00,3909.50
310.34,4310.75
312.05,4545.50
313.72,4840.25
315.42,5196.00
317.11,5428.00
318.83,5213.25
320.53,5122.00
322.34,5262.25
327.47,5346.75
330.91,0.00
332.62,4892.25
334.34,4869.75
336.05,4997.50
337.77,5054.25
339.47,5056.00
341.19,4878.75
342.89,4871.00
344.61,4889.75
347.98,5338.75
354.91,4165.50
356.61,4172.25
358.38,3560.50
0.08,3606.25
5.42,2498.50
8.95,0.00
10.58,2523.50
12.27,2573.50
14.17,0.00
15.91,1951.25
17.59,1994.25
19.31,2041.25
20.97,2093.50
22.66,2153.25
24.41,2159.00
26.14,2085.00
27.88,2031.25
29.55,2092.25
31.23,2170.50
32.95,0.00
34.69,2215.25
36.41,2169.25
38.19,1978.25
39.83,2085.00
41.69,1838.00
43.41,1822.00
45.09,1798.00
46.84,1775.25
48.53,1759.00
50.33,0.00
52.06,1608.50
53.78,1593.75
55.50,1583.00
57.23,1572.00
58.91,1565.25
60.67,1515.00
62.42,1464.75
64.14,1443.50
65.81,1441.25
67.50,1498.00
69.20,1539.50
70.98,1408.50
72.66,1434.75
74.41,1475.75
76.11,1467.00
77.81,1439.50
79.52,1422.25
81.23,1420.00
83.09,1447.50
84.78,1507.00
86.47,1533.00
88.23,1482.00
89.95,1442.50
91.58,1532.25
93.22,1693.25
95.00,1644.75
96.72,1667.75
98.42,1694.50
100.12,1723.25
101.83,1756.50
103.47,0.00
105.20,1842.25
106.88,1764.75
108.67,1703.25
110.44,1637.25
112.12,1584.50
113.92,1530.25
115.62,1483.25
117.41,1443.25
119.06,1462.75
120.73,1518.75
122.47,1579.75
124.09,1644.75
127.45,1800.50
129.12,1890.25
130.91,1994.75
132.58,2116.25
134.25,2255.00
135.66,3953.75
140.84,4143.50
142.55,4146.00
144.27,4108.00
149.45,4015.00
151.17,4017.50
152.88,4004.00
154.66,4016.25
156.38,3823.50
158.11,3821.75
159.81,3823.00
161.55,3826.25
163.27,3831.25
164.98,3840.75
166.72,4063.50
168.41,4065.00
170.14,4070.00
171.88,4109.00
173.59,4126.50
175.28,4193.75
177.02,4211.25
178.69,4285.75
180.44,4315.00
182.14,4392.50
183.91,4263.75
194.48,2420.25
197.97,2226.25
199.72,2158.50
203.20,2109.75
204.94,2124.25
206.61,2192.75
208.33,2264.50
210.03,2346.75
211.75,2437.25
213.45,2538.50
215.16,2643.00
216.88,2613.50
218.62,2564.50
220.38,2520.25
222.11,2479.25
223.83,2444.00
225.58,2409.25
227.23,2385.00
228.95,2348.50
230.69,2336.25
232.42,2311.50
234.12,2295.00
235.88,2277.25
237.61,2263.75
239.31,2242.75
241.03,2238.25
242.73,2223.50
244.48,2224.25
246.20,2221.75
247.94,2214.25
249.66,2212.00
251.38,2210.00
253.12,2210.75
254.81,2213.50
256.53,2215.50
258.25,2230.50
259.98,2250.25
261.70,2217.25
263.41,2220.00
265.11,2312.25
266.83,2334.00
268.53,2360.00
270.23,2385.75
272.00,2414.75
273.72,2449.75
275.45,2485.25
277.16,2520.50
278.86,2564.00
280.61,2612.50
282.31,2662.25
284.02,2714.75
285.72,2774.25
287.44,2832.50
289.16,2903.00
290.86,2983.25
292.56,3065.50
294.28,3152.00
295.97,3253.75
297.70,3369.75
299.28,3493.25
300.97,3620.75
302.67,3768.75
304.38,3866.50
306.08,3910.50
307.81,4061.75
309.50,4301.00
311.17,4552.75
312.86,4872.75
314.56,5198.00
316.27,5449.00
318.00,5237.50
319.73,5134.00
321.42,5251.25
326.67,5358.75
330.14,0.00
331.84,4901.50
333.58,4883.50
335.30,5006.75
337.02,5059.75
338.73,5062.75
340.48,4884.25
342.19,4866.50
343.91,4891.75
347.28,5340.00
354.23,4158.50
355.91,4165.25
357.72,3572.00
359.42,3605.75
4.75,2497.00
8.31,0.00
9.91,2524.25
11.66,2577.50
13.56,0.00
15.28,1949.75
16.98,1995.00
18.67,2041.50
20.36,2094.50
22.08,2153.25
23.81,2154.00
25.52,2087.25
27.28,2030.00
28.95,2092.00
30.67,2171.50
32.39,0.00
34.11,2205.75
35.80,2171.00
37.59,1976.75
41.11,1837.00
42.81,1823.25
44.53,1800.00
46.27,1775.25
48.02,1760.25
49.78,0.00
51.48,1609.00
53.27,1595.25
54.95,1583.00
56.70,1573.25
58.41,1566.00
60.14,1513.75
61.81,1465.25
63.59,1444.25
65.28,1438.00
66.94,1495.25
68.67,1535.25
70.47,1407.75
72.12,1434.00
73.84,1474.50
75.56,1468.00
77.30,1438.75
78.98,1421.50
80.73,1418.75
82.36,1445.75
84.22,1504.50
85.94,1531.75
87.66,1482.75
89.45,1442.25
91.03,1528.50
92.64,1691.50
94.41,1642.50
96.12,1666.00
97.86,1690.50
99.55,1720.75
101.23,1754.25
102.89,0.00
104.62,1841.50
106.41,1765.50
108.05,1700.25
109.77,1638.50
111.58,1582.00
113.33,1530.00
115.06,1485.25
116.83,1444.50
118.52,1462.75
120.22,1515.25
121.81,1576.25
126.84,1796.00
128.53,1884.75
130.19,1988.50
131.89,2110.00
133.59,2248.50
135.03,3928.50
140.16,4140.50
141.86,4143.50
143.59,4119.75
147.03,4094.75
148.77,4014.00
150.48,4027.75
152.17,4005.00
153.91,4014.75
155.67,3818.00
157.38,3823.75
159.08,3829.25
160.81,3826.00
162.53,3833.00
164.25,3839.25
165.92,4061.00
167.66,4067.50
169.38,4073.25
171.09,4110.75
172.80,4134.50
174.50,4184.75
176.22,4205.00
177.94,4282.75
179.61,4297.75
181.31,4382.75
183.05,4264.25
193.61,2419.25
197.09,2230.00
198.81,2158.25
202.22,2128.25
204.00,2123.50
205.67,2189.25
207.39,2263.00
209.09,2345.00
210.78,2432.75
212.45,2532.00
214.17,2638.25
215.88,2610.75
217.61,2561.75
219.33,2520.75
221.08,2477.00
222.81,2444.25
224.52,2413.50
226.22,2385.50
227.91,2352.25
229.61,2327.25
231.34,2310.50
233.08,2288.00
234.81,2273.00
236.48,2254.00
238.22,2240.50
239.92,2232.25
241.66,2222.25
243.36,2217.75
245.05,2222.00
246.78,2219.25
248.48,2212.50
250.22,2213.00
251.94,2211.50
253.66,2212.25
255.38,2222.50
257.05,2234.50
258.73,2245.00
260.47,2214.25
262.20,2218.50
263.89,2312.25
265.61,2328.25
267.28,2351.75
269.02,2388.75
270.69,2409.00
272.42,2450.00
274.11,2484.00
275.91,2521.00
277.58,2567.50
279.30,2613.75
281.00,2660.50
282.70,2712.50
284.42,2774.00
286.12,2837.00
287.83,2904.75
289.52,2984.00
291.23,3063.25
292.95,3156.75
294.66,3256.25
296.33,3368.75
298.05,3494.50
299.62,3623.25
301.31,3779.75
303.03,3777.75
304.72,3862.50
306.41,4062.25
308.09,4304.50
309.80,4568.00
311.48,4872.50
313.16,5206.75
314.86,5448.00
316.61,5250.75
318.31,5130.25
320.00,5246.00
325.22,5357.00
328.67,0.00
330.39,4912.00
332.09,4888.50
333.81,5022.25
335.52,5064.00
337.23,5054.50
338.95,4874.00
340.67,4878.50
342.38,4904.00
345.80,5342.50
352.70,4162.50
354.44,4176.00
356.19,3577.00
357.92,3611.75
3.25,2486.00
6.75,0.00
8.38,0.00
10.05,2580.25
12.03,1911.00
13.72,1953.00
15.42,1997.75
17.09,2043.25
18.80,2098.75
20.55,2155.75
22.25,2146.25
24.00,2082.75
25.72,2032.25
27.42,2095.50
29.11,2176.50
30.80,2231.50
32.52,2211.00
34.25,2165.75
36.00,2010.50
37.72,2086.50
39.52,1850.75
41.23,1820.75
42.98,1794.50
44.72,1771.75
46.47,1755.75
48.25,0.00
49.94,1605.50
51.69,1592.00
53.39,1580.25
55.09,1570.75
56.83,1561.25
58.64,1504.00
60.30,1459.75
62.03,1438.50
63.73,1437.00
65.44,1500.00
67.11,1535.75
68.94,1405.00
70.55,1436.00
72.28,1473.75
74.02,1463.75
75.73,1436.50
77.48,1419.00
79.22,1419.25
80.84,1446.25
82.55,1504.25
84.39,1530.25
86.16,1476.00
87.89,1439.00
89.53,1530.25
91.19,1692.25
92.95,1643.50
94.61,1667.25
96.33,1691.25
98.05,1722.00
99.73,1753.50
101.44,0.00
103.14,1839.25
104.94,1764.25
106.67,1693.00
108.36,1635.25
110.09,1580.00
111.89,1527.50
113.56,1480.75
115.33,1441.75
117.11,1464.00
118.72,1517.00
122.08,1643.25
123.80,1717.50
125.47,1798.50
127.11,1889.00
128.77,1994.25
130.45,2115.75
132.22,2258.00
133.66,3952.25
138.83,4141.75
140.55,4138.25
142.27,4119.25
147.44,4014.00
149.17,4014.00
150.89,4021.25
152.62,4029.75
154.41,3805.75
156.09,3823.50
157.81,3825.00
159.55,3829.75
161.27,3831.75
163.02,3838.75
164.70,4054.00
166.42,4065.75
168.14,4081.25
169.88,4117.75
171.61,4126.75
173.33,4202.00
175.03,4211.75
176.75,4280.25
178.47,4314.75
180.16,4382.50
181.92,4278.50
192.50,0.00
196.02,2224.75
197.75,2151.50
201.19,2112.00
202.98,2123.50
204.66,2188.50
206.39,2260.50
208.08,2343.00
209.80,2431.50
211.52,2531.50
213.20,2638.50
214.92,2610.50
216.67,2562.00
218.42,2519.50
220.11,2476.00
221.89,2438.50
223.59,2406.75
225.33,2375.75
227.05,2361.00
228.77,2334.25
230.48,2315.25
232.19,2296.75
233.92,2277.50
235.69,2262.50
237.36,2247.50
239.11,2237.50
240.84,2225.75
242.53,2222.75
244.28,2214.50
246.00,2220.00
247.73,2214.75
249.44,2213.25
251.20,2211.50
252.94,2214.00
254.61,2231.25
256.34,2243.00
258.08,2252.25
259.83,2228.50
261.55,2220.75
263.22,2315.00
264.94,2337.50
266.66,2361.50
268.38,2390.25
270.06,2419.75
271.80,2453.00
273.53,2492.75
275.25,2528.00
276.97,2570.00
278.72,2617.50
280.39,2669.00
282.11,2722.25
283.86,2780.75
285.53,2845.25
287.28,2905.75
288.98,2992.00
290.69,3073.00
292.41,3166.25
294.11,3266.25
295.81,3383.75
297.53,3509.00
299.11,3547.75
300.83,3569.00
302.55,3715.75
304.23,3886.50
305.94,4087.50
307.64,4346.50
309.31,4600.50
311.03,4905.75
312.72,5236.00
314.42,5442.25
316.16,5229.50
317.88,5130.50
319.59,5244.00
324.83,5362.25
328.30,0.00
330.02,4908.25
331.75,4907.75
333.47,5011.00
335.17,5082.50
336.91,5065.00
338.64,4874.50
340.38,4901.75
342.09,4937.00
345.52,5332.50
350.66,0.00
352.42,4140.25
354.14,4195.50
355.92,3582.50
357.62,3619.25
2.97,0.00
6.48,2186.75
9.84,2589.00
11.77,1921.00
13.52,1958.25
15.19,2004.50
16.94,2052.50
18.59,2106.50
20.31,2162.75
22.05,2141.75
23.78,2076.00
25.55,2036.50
27.22,2103.50
28.92,2182.25
30.61,0.00
32.36,2203.75
34.11,2161.00
35.88,2015.75
37.55,2085.00
39.39,1848.50
41.12,1820.25
42.84,1793.50
44.61,1769.75
46.31,1755.00
48.09,0.00
49.83,1604.00
51.55,1590.25
53.30,1579.50
55.06,1568.75
56.77,1561.25
58.52,1488.50
60.20,1457.00
61.97,1437.00
63.67,1439.50
65.27,1507.25
67.05,1536.00
68.78,1402.75
70.48,1439.50
72.17,1474.00
73.89,1462.00
75.64,1434.00
77.34,1417.50
79.12,1418.75
80.77,1448.75
82.47,1507.00
84.28,1530.50
86.05,1468.25
87.81,1439.25
89.45,1531.50
91.11,1691.25
92.81,1642.50
94.52,1666.50
96.23,1692.75
97.98,1722.50
99.67,1754.50
101.31,0.00
103.11,1834.00
104.84,1761.50
106.64,0.00
108.27,1630.25
110.00,1575.50
111.78,1525.50
113.50,1480.00
115.27,1439.75
116.91,1464.50
118.64,1518.00
122.00,1647.25
123.67,1720.00
125.38,1799.00
127.02,1891.50
128.67,1996.50
130.34,2118.75
132.12,2262.50
133.52,3953.75
138.67,4139.00
140.41,4144.25
142.12,4119.25
145.56,4052.25
147.31,4013.75
149.03,4023.25
150.75,4015.00
152.47,4025.00
154.20,3809.75
155.92,3814.25
157.64,3823.50
159.38,3824.50
161.11,3830.50
162.80,3834.75
164.52,4045.75
166.23,4074.25
167.97,4074.25
169.67,4113.25
171.39,4135.00
173.11,4195.25
174.83,4216.75
176.55,4285.00
178.28,4323.75
179.92,4372.25
181.66,4271.25
192.23,0.00
195.73,2225.50
197.47,2152.50
200.94,2112.00
202.66,2127.75
204.38,2186.50
206.08,2262.00
207.75,2343.75
209.47,2434.50
211.14,2533.25
212.84,2634.50
214.58,2612.75
216.31,2565.75
218.05,2521.50
219.78,2481.00
221.52,2446.75
223.27,2412.25
225.00,2383.00
226.62,2358.25
228.38,2337.50
230.06,2317.50
231.80,2299.50
233.53,2279.75
235.23,2264.50
236.95,2248.50
238.66,2237.50
240.39,2227.75
242.09,2220.00
243.84,2214.50
245.53,2220.00
247.27,2216.00
248.97,2213.00
250.72,2213.50
252.41,2216.00
254.11,2226.25
255.83,2242.00
257.53,2247.00
259.28,2212.00
261.00,2226.25
262.69,2314.00
264.39,2341.25
266.11,2362.75
267.83,2394.50
269.53,2420.00
271.25,2452.00
272.91,2491.75
274.69,2530.25
276.39,2568.50
278.11,2614.25
279.84,2666.50
281.52,2724.75
283.23,2788.25
284.92,2851.50
286.64,2921.25
288.36,2998.00
290.05,3082.50
291.77,3176.75
293.48,3277.50
295.20,3394.75
296.88,3487.50
298.52,3475.25
300.19,3580.25
301.88,3736.50
303.58,3902.25
305.27,4119.50
306.97,4368.75
308.64,4619.00
310.31,4933.50
312.03,5269.50
313.73,5440.25
315.44,5226.50
317.17,5124.25
318.86,5430.00
324.12,5366.25
327.56,0.00
329.28,4910.75
331.00,4938.75
332.73,5014.00
334.44,5071.50
336.16,5066.50
337.89,4875.25
339.61,4872.25
341.30,4958.75
344.73,5335.75
348.14,0.00
353.34,0.00
355.11,3579.25
356.89,0.00
2.19,2458.25
7.44,0.00
16.44,0.00
10.97,1927.00
12.67,1966.00
14.38,2008.25
16.12,2060.00
17.77,2112.75
19.48,2173.75
21.23,2133.50
22.95,2065.75
24.70,2043.25
26.36,2114.50
28.09,2194.00
29.77,2241.25
31.52,2194.75
33.22,2155.25
35.00,0.00
36.67,2079.75
38.53,1841.75
40.23,1814.00
41.97,1789.00
43.69,1767.25
45.44,1749.25
47.25,1630.50
48.97,1600.25
50.64,1587.00
52.38,1577.25
54.14,1565.50
55.84,1562.75
57.62,1492.50
59.30,1452.50
61.05,1434.75
62.70,1437.75
64.44,1514.75
66.09,1533.75
67.91,1401.50
69.59,1449.25
71.28,1471.00
73.06,1453.75
74.77,1430.00
76.47,1414.50
78.22,1416.25
79.88,1456.50
81.55,1512.50
83.41,1528.50
85.14,1454.50
86.88,1439.00
88.55,1543.75
90.17,1696.50
91.91,1644.25
93.62,1669.00
95.33,1696.75
97.05,1725.75
98.75,1755.50
100.47,1882.50
102.20,1824.50
103.94,1746.00
105.75,0.00
107.39,1623.00
109.11,1567.75
110.91,1517.25
112.67,1471.00
114.34,1433.25
116.05,1471.25
117.72,1526.25
119.42,1586.75
121.09,1655.75
122.73,1730.50
124.45,1811.00
126.11,1904.50
127.80,2012.00
129.45,2138.75
131.20,2283.25
134.42,0.00
137.83,4134.75
139.53,0.00
141.27,4106.75
143.00,0.00
144.70,4085.50
146.44,4024.75
148.16,4031.75
149.89,4012.50
151.58,4010.00
153.34,3809.75
155.09,3805.75
156.80,3816.75
158.53,3826.75
160.25,3831.50
161.95,3850.50
163.66,4058.75
165.39,4056.25
167.11,4074.25
168.83,4117.50
170.58,4140.50
172.25,4179.75
173.98,4220.25
175.70,4276.00
177.42,4346.50
179.12,4348.50
180.84,4270.00
184.33,0.00
194.94,2212.75
196.67,2141.25
200.14,2114.75
201.84,2122.75
203.59,2196.75
205.28,2269.75
207.00,2353.50
208.67,2444.50
210.41,2546.00
212.09,2633.75
213.84,2594.00
215.56,2548.75
217.33,2510.25
219.03,2471.50
220.80,2434.75
222.50,2401.25
224.27,2372.75
225.98,2347.75
227.62,2322.50
229.34,2307.75
231.11,2284.75
232.81,2274.50
234.55,2258.25
236.27,2242.50
237.97,2231.75
239.70,2225.25
241.41,2222.50
243.12,2220.50
244.88,2224.25
246.56,2219.00
248.30,2213.50
250.03,2213.50
251.73,2220.00
253.45,2234.00
255.20,2245.75
256.91,2252.00
258.59,0.00
260.36,2228.75
262.02,2322.50
263.73,2345.25
265.47,2370.25
267.17,2400.75
268.89,2432.25
270.59,2463.50
272.30,2499.75
274.03,2536.75
275.78,2580.50
277.50,2625.25
279.23,2678.75
280.91,2736.25
282.62,2798.50
284.38,2863.00
286.03,2936.25
287.77,3013.75
289.48,3098.00
291.19,3192.00
292.88,3292.75
294.59,3369.25
296.33,3359.75
298.02,3458.00
299.59,3607.75
301.30,3761.50
303.00,3926.50
304.69,4168.50
306.36,4402.00
308.06,4680.50
309.75,4987.00
311.45,5294.00
313.17,5415.75
314.91,5248.50
316.64,5144.00
318.33,5509.75
320.02,5437.50
321.73,5430.25
323.53,5394.50
327.00,4974.25
328.70,4967.00
330.45,4962.25
332.14,5050.75
333.88,5082.00
335.59,5049.00
337.31,4892.50
339.06,4871.75
344.19,5347.50
347.58,0.00
349.34,4376.75
351.11,3940.00
352.89,0.00
354.59,3601.50
8.61,2034.75
10.38,1932.50
12.09,1975.50
13.80,2018.25
15.52,2067.75
17.25,2123.75
18.91,2177.75
20.67,2121.00
22.41,2056.00
24.14,2056.50
25.84,2126.75
27.50,2208.00
29.23,2229.50
30.97,2188.75
32.72,2148.75
34.41,2106.75
36.19,0.00
37.97,1834.00
39.66,1808.50
41.42,1783.50
43.16,1763.75
44.81,1749.00
46.64,1613.50
48.38,1596.50
50.11,1583.25
51.80,1574.75
53.53,1564.75
55.25,1558.50
57.05,1484.00
58.83,1446.75
60.50,1431.50
62.12,1443.50
63.78,1519.50
65.53,1533.00
67.28,1401.00
69.00,1456.25
70.69,1471.75
72.44,1449.25
74.17,1427.25
75.89,1413.25
77.59,1419.75
79.27,1461.50
