Angle (°),Distance (mm)
147.91,568.50
149.78,566.00
151.36,566.50
153.12,573.75
154.55,597.00
165.33,0.00
159.47,3325.00
164.64,2969.75
168.75,1305.75
171.95,0.00
175.00,2520.75
176.67,2613.00
178.38,2725.50
180.03,2844.00
197.09,2613.00
198.81,2547.25
200.48,2577.50
202.25,2448.50
204.02,2437.00
205.70,2427.00
207.41,2414.25
209.14,2343.00
210.86,2314.00
212.56,2372.25
214.28,2279.75
215.98,2304.50
217.67,2295.25
219.41,2243.50
221.09,2249.50
222.83,2325.00
224.48,2344.00
226.25,2245.50
227.81,0.00
230.41,977.50
232.14,969.75
233.91,928.00
235.56,940.50
237.34,910.25
239.08,898.75
242.41,931.00
250.59,0.00
244.95,2111.25
246.67,2153.00
248.34,2196.50
250.06,2244.00
251.75,2295.25
253.44,2350.75
255.14,2413.50
256.83,2477.75
258.50,2552.25
260.19,2630.50
261.88,2722.50
263.39,0.00
265.12,0.00
268.48,4215.75
271.88,4458.50
273.58,0.00
275.31,4487.25
277.03,4449.75
280.42,4256.50
282.12,4275.50
288.98,3949.75
292.05,832.00
293.73,833.25
295.59,0.00
297.22,786.25
299.02,786.50
300.59,787.25
304.27,3513.75
306.88,0.00
312.19,976.75
313.84,977.25
315.52,987.75
322.16,0.00
325.97,923.50
335.41,1688.25
337.17,0.00
338.94,1539.75
340.61,1485.75
342.34,1500.75
344.06,1496.25
345.72,1513.50
352.58,1422.00
354.30,1365.25
359.34,1461.75
0.95,1517.75
2.70,1497.25
4.47,1485.50
6.12,1461.25
7.84,1441.25
14.83,1356.50
16.55,1352.25
18.23,1348.25
26.81,0.00
20.81,4604.75
22.52,4568.50
24.23,4538.50
25.94,4525.50
29.23,7320.50
32.59,8422.00
34.89,1978.25
36.64,1864.75
38.34,1758.75
40.11,1668.00
41.88,1590.00
43.61,1525.50
45.34,1453.50
47.09,1401.50
48.86,0.00
50.53,1351.00
52.25,1344.75
53.97,1331.00
55.66,1340.25
62.50,1119.50
64.27,1069.00
69.36,1094.25
71.12,1077.50
72.72,1109.75
74.41,1138.75
76.11,1171.75
77.69,1210.50
79.41,1250.50
81.02,1295.00
82.72,1341.25
84.47,1396.50
87.44,2314.25
89.16,2396.25
90.83,2418.50
92.53,2542.50
94.16,2679.25
95.84,2828.25
99.30,2712.75
100.86,3423.00
102.58,3497.25
104.23,4010.50
110.91,4883.00
112.59,4836.00
114.30,4803.00
121.23,0.00
122.84,684.75
124.70,649.00
126.44,644.50
128.14,625.25
129.81,623.75
131.86,597.50
133.48,592.75
135.34,590.50
137.09,579.75
142.06,584.75
143.81,588.50
145.58,583.00
147.33,578.00
148.95,576.75
150.67,569.00
152.44,567.00
153.95,579.00
158.83,0.00
160.53,3251.50
164.00,3018.50
165.72,2924.50
168.09,1311.25
176.03,2571.75
177.69,2679.25
179.33,2791.00
181.05,2829.50
196.42,0.00
199.86,2547.75
201.59,2450.50
203.34,2440.75
205.06,2429.50
206.75,2422.25
208.52,2339.75
210.20,2327.25
211.94,2318.00
213.64,0.00
215.33,2290.00
217.03,2311.25
218.77,2254.00
220.47,2240.75
222.17,2290.25
223.89,2352.75
225.61,2262.00
227.27,2261.25
229.78,0.00
231.53,985.25
233.34,927.50
234.97,935.50
236.75,913.50
238.48,895.00
240.17,892.25
241.89,906.50
244.34,0.00
246.05,2136.25
247.73,2181.00
249.44,2225.75
251.12,2277.50
252.80,2332.50
254.48,2386.50
256.19,2456.75
257.89,2521.75
259.53,2603.50
261.22,2685.00
270.41,0.00
272.08,0.00
267.86,4151.25
271.25,4475.25
274.67,4503.75
276.38,4409.75
278.11,4393.75
281.52,4293.00
284.31,1019.75
288.36,3953.25
293.14,832.25
294.89,834.00
296.67,786.50
298.39,785.50
300.02,787.25
301.67,845.00
303.64,3484.25
305.33,0.00
309.95,911.25
311.53,0.00
313.30,975.50
314.89,985.75
316.67,993.50
333.03,0.00
336.47,0.00
338.33,1557.50
340.06,0.00
341.77,1500.50
343.39,1505.25
345.14,1510.00
351.92,1437.75
353.70,1387.75
0.42,1497.75
2.16,1508.75
3.83,1495.00
5.55,1471.25
7.23,1448.00
15.86,1358.75
17.61,1347.75
20.22,4613.00
21.94,4577.75
23.62,4544.00
25.34,4530.25
27.06,4485.50
28.64,7316.75
30.33,7329.25
32.00,8423.50
34.27,0.00
36.00,1923.75
37.77,1793.25
39.50,1698.75
41.27,1615.75
43.05,1539.75
44.75,1473.75
46.50,1413.75
48.22,1420.25
49.98,1356.00
58.64,0.00
53.41,1332.75
55.11,1333.25
56.75,1409.25
61.95,1138.75
63.75,1087.75
70.53,1074.75
72.11,1099.50
73.80,1128.50
75.50,1160.25
77.12,1197.00
78.78,1235.75
80.50,1280.25
82.11,1327.25
83.94,1376.25
85.52,1434.50
86.91,2285.75
88.59,2365.00
90.27,2383.00
91.92,2503.25
93.59,2633.25
95.30,2777.75
96.98,2675.50
98.69,2715.25
100.28,0.00
102.02,3483.50
103.66,3888.00
105.31,4243.75
110.31,5008.25
112.00,4828.25
113.70,4858.25
115.38,5008.00
118.77,5394.50
122.38,676.75
124.17,667.25
125.84,666.00
127.69,642.00
129.42,622.50
130.95,619.75
132.86,595.00
134.70,591.25
136.39,585.75
138.22,578.00
143.14,591.75
144.81,587.50
146.66,583.25
148.30,581.75
150.00,586.25
151.84,578.00
153.39,575.50
155.09,591.75
161.70,3161.75
165.16,2941.00
167.47,0.00
169.16,1311.50
170.78,1457.25
172.36,1617.25
175.45,2542.00
177.14,2645.75
178.81,2752.75
180.47,2846.75
199.30,2558.50
201.03,0.00
202.78,2443.75
204.50,2433.75
206.22,2425.25
207.95,0.00
209.66,2338.50
211.36,2311.25
213.06,2419.25
214.81,2280.50
216.50,2310.25
218.22,2272.25
219.91,2239.25
221.62,2264.50
223.33,2341.75
225.05,2303.50
226.73,2247.50
228.36,2489.00
230.89,974.25
232.75,944.50
234.47,922.75
236.19,921.75
237.97,895.00
239.69,884.00
241.36,891.50
242.97,909.25
245.55,2123.50
247.19,2166.50
248.86,2209.75
250.59,2261.00
252.27,2313.25
253.97,2370.75
255.66,2433.00
257.36,2499.50
259.03,2577.00
260.72,2657.00
262.41,2750.25
269.02,4280.00
270.70,4446.00
272.41,0.00
274.14,4550.25
277.59,4415.00
281.02,4308.00
287.86,0.00
289.56,3943.25
292.72,832.00
294.39,833.50
296.16,787.75
297.78,786.25
299.48,787.50
301.05,0.00
303.17,0.00
304.86,3544.75
309.42,0.00
311.02,969.00
312.77,974.50
314.53,977.00
326.44,920.25
332.64,0.00
334.30,0.00
336.02,1705.25
337.81,1570.00
339.50,1530.25
341.27,1488.50
343.00,1502.25
344.70,1501.00
346.34,1527.25
353.19,1403.00
358.27,0.00
359.92,1481.25
1.64,1518.00
3.34,1488.75
5.09,1477.25
6.80,1454.00
8.53,1432.25
15.41,1364.25
17.14,1345.50
19.77,0.00
21.45,4585.25
23.16,4551.50
24.86,4534.00
26.58,4516.00
28.16,7370.50
29.84,7310.75
31.53,0.00
35.53,1930.75
37.27,1821.25
39.03,1722.75
40.80,1637.50
42.52,1558.75
44.27,1499.25
45.98,1429.25
47.70,1409.75
49.45,1352.50
51.22,1354.00
52.95,1340.25
54.62,1330.50
56.28,0.00
61.47,1153.50
63.27,1098.00
70.08,1082.50
71.78,1089.25
73.36,1120.25
75.03,1152.25
76.66,1186.25
78.31,1224.25
80.03,1267.25
81.62,1314.50
83.42,1363.00
85.12,1418.25
86.42,0.00
88.09,2349.00
89.81,2370.25
91.52,2472.50
93.19,2596.75
94.84,2737.50
96.55,0.00
98.23,2719.50
101.56,0.00
103.20,3782.50
104.86,4150.75
106.52,0.00
109.86,0.00
111.59,4811.50
113.28,4845.50
114.97,0.00
124.36,0.00
118.33,5399.75
121.95,0.00
123.69,675.50
125.55,640.50
127.05,645.75
129.06,624.00
130.66,620.25
132.42,0.00
134.34,590.75
136.00,588.25
137.69,580.25
139.52,580.25
144.47,588.75
146.27,585.75
148.05,581.00
149.64,581.25
151.25,573.25
153.03,568.50
156.22,612.25
159.55,3325.25
164.69,2968.00
168.77,1306.50
170.38,0.00
172.02,0.00
175.05,2521.25
176.73,2619.00
178.44,2726.50
180.08,2842.50
197.19,2613.00
198.88,2555.50
200.61,2578.75
202.31,2447.00
204.12,2437.50
205.80,2426.00
207.53,2412.25
209.27,2341.75
210.98,2313.25
212.67,2389.25
214.44,2280.00
216.11,2307.25
217.80,2289.25
219.56,2240.00
221.22,2254.50
222.95,2331.50
224.62,2335.50
226.38,2244.75
227.95,2468.25
230.56,962.00
232.38,948.25
234.12,908.25
235.83,917.75
237.58,897.25
239.27,882.00
240.98,877.00
242.70,895.00
244.38,905.00
246.83,2157.00
248.50,2200.50
250.19,2247.50
251.88,2302.00
253.58,2357.50
255.25,2417.50
256.97,2484.75
258.66,2556.50
260.33,2639.75
262.05,2727.00
263.59,0.00
265.30,0.00
272.06,0.00
273.75,4535.75
275.47,4487.75
277.19,4440.75
280.64,4265.75
289.17,3949.25
292.30,832.25
294.05,832.50
295.70,0.00
297.52,786.50
299.19,786.75
300.84,788.50
310.36,0.00
304.48,3527.50
307.17,0.00
310.69,0.00
312.39,973.00
314.11,978.25
315.73,989.50
322.38,1100.50
326.12,917.50
335.67,1689.75
337.39,1595.75
339.19,1533.75
340.89,1479.00
342.58,1500.00
344.28,1491.00
345.98,1518.75
352.81,1415.25
359.58,1470.75
1.27,1520.00
3.03,1487.75
4.66,1481.25
6.41,1457.75
8.09,1436.50
15.09,1362.50
16.80,1349.50
18.47,1351.00
19.41,0.00
21.09,4599.75
22.81,4561.50
24.50,4533.50
26.20,4521.75
27.80,0.00
29.50,7311.75
35.16,1958.50
36.91,1846.50
38.66,1744.00
40.42,1657.50
42.14,1574.75
43.89,1521.25
45.62,1441.75
47.38,1403.00
49.12,1353.00
50.84,1352.75
52.48,1348.75
54.22,1330.00
55.95,1345.25
59.39,1235.25
62.86,1107.75
64.58,1061.00
69.72,1088.50
71.36,1082.00
73.05,1112.25
74.70,1145.75
76.38,1177.50
77.97,1215.75
79.66,1257.50
81.34,1303.50
83.11,1352.25
84.73,1405.75
93.42,0.00
87.75,2350.00
89.45,2368.00
91.14,2446.50
92.83,2569.25
94.47,2707.00
96.17,2853.00
97.88,2715.75
99.59,2717.50
101.23,3424.00
102.86,0.00
104.52,4068.50
111.22,4837.00
112.92,4832.75
114.62,4755.75
117.98,5420.00
119.67,5458.00
123.28,673.25
125.03,0.00
126.69,658.00
128.50,641.50
130.23,621.75
131.95,619.25
133.89,592.25
135.56,590.75
137.31,584.50
139.08,578.25
144.17,592.00
145.81,587.25
147.61,582.50
149.16,580.75
151.08,586.25
152.72,578.25
154.53,576.25
155.95,594.75
162.59,3103.00
166.05,2933.75
168.39,1307.00
174.69,0.00
176.39,2596.75
178.06,2702.00
179.72,2824.50
181.44,2818.75
196.78,2618.50
198.56,2558.50
200.22,2564.75
201.94,2448.50
203.73,2437.50
205.44,2427.00
207.14,2416.25
208.88,2342.25
210.61,2319.50
212.30,2352.00
214.03,2283.75
215.73,2299.00
217.42,2302.75
219.16,2245.25
220.84,2245.00
222.58,2314.75
224.28,2349.00
226.00,2247.75
227.61,0.00
230.19,0.00
231.95,954.75
233.75,905.75
235.38,920.00
237.14,906.00
238.92,882.50
240.67,874.25
242.33,882.00
244.05,905.00
246.47,0.00
248.16,2189.75
249.83,2236.25
251.52,2287.75
253.19,2344.00
254.91,2404.25
256.58,2471.25
258.28,2542.00
259.98,2621.50
261.64,2709.00
268.30,4196.25
271.67,0.00
275.11,4478.25
276.80,4456.25
278.53,4377.75
281.95,4279.50
288.80,3951.50
291.98,0.00
293.70,832.50
295.31,827.00
297.06,785.75
298.89,786.25
300.50,787.25
302.08,835.50
304.08,3504.50
310.36,909.75
312.06,0.00
313.69,976.75
315.34,992.00
317.09,998.25
321.97,0.00
325.72,917.00
333.50,1742.00
335.23,1690.00
336.98,0.00
338.75,1542.50
340.52,1480.50
342.16,1503.25
343.92,1496.00
345.61,1512.25
352.42,1427.25
354.14,1372.00
0.80,1513.00
2.58,1501.00
4.27,1488.50
6.02,1464.00
7.69,1442.50
16.38,1353.00
18.08,1348.50
26.64,0.00
20.67,4608.75
22.39,4568.25
24.09,4539.25
25.81,4526.00
27.52,4472.75
29.09,7320.50
30.80,7369.00
34.77,1986.25
36.44,0.00
38.20,1767.50
39.98,1676.50
41.73,1594.75
43.47,1527.75
45.27,1457.00
46.97,1402.25
48.73,0.00
50.38,1356.50
59.11,0.00
53.89,1329.75
55.50,1338.00
57.22,0.00
62.41,1122.25
64.16,1072.00
69.20,1094.00
70.94,1075.75
74.31,1137.75
75.91,1169.25
77.56,1206.75
79.27,1248.00
80.92,1290.75
82.59,1339.50
84.31,1394.00
87.34,2312.00
89.03,2389.50
90.72,2411.75
92.36,2535.00
94.09,2672.00
95.73,2818.75
97.47,2658.75
99.16,2713.25
100.78,3408.00
102.44,3493.75
104.11,3978.00
110.81,4898.25
112.50,4835.00
114.19,4814.00
122.81,0.00
124.52,675.50
126.33,643.50
128.16,644.75
129.92,623.25
131.58,622.50
133.44,600.00
135.19,590.75
136.98,587.50
138.66,579.50
143.61,585.25
145.31,588.00
147.14,583.75
148.77,580.75
150.47,581.25
152.30,573.00
153.95,569.00
155.64,580.00
164.64,0.00
160.45,3254.25
163.91,3019.50
165.62,2930.00
167.97,1313.25
175.95,2567.75
177.62,2675.50
179.31,2790.50
181.00,2831.00
196.36,0.00
199.81,2546.25
201.55,2451.00
203.28,2440.50
205.03,2429.25
206.75,2422.25
208.45,2339.50
210.17,2327.00
211.89,2317.50
213.59,0.00
215.33,2287.75
217.02,2311.75
218.75,2254.00
220.45,2240.75
222.14,2289.00
223.86,2353.50
225.56,2262.25
227.22,2260.00
231.53,968.25
233.31,0.00
235.03,924.25
236.78,906.75
238.58,886.00
240.27,872.25
241.88,875.50
243.67,893.25
245.23,899.25
247.77,2181.00
249.42,2226.00
251.11,2275.75
252.81,2332.00
254.47,2387.50
256.16,2456.25
257.86,2521.75
259.56,2600.00
261.27,2684.75
270.41,0.00
272.09,0.00
267.84,4150.75
271.25,4476.50
274.69,4504.50
276.39,4418.00
278.12,4394.25
281.53,4293.00
284.38,1018.75
288.39,3952.00
293.22,832.00
294.95,829.25
296.77,786.25
298.42,786.00
300.06,787.25
301.73,845.00
303.72,3484.50
305.38,0.00
310.08,911.25
311.59,0.00
313.25,975.25
314.95,983.75
316.73,993.50
318.16,1179.25
333.16,0.00
336.52,0.00
338.39,1548.75
340.08,1499.75
341.83,1501.00
343.55,1501.50
345.19,1509.75
352.03,1435.75
353.77,1385.00
0.50,1501.50
2.22,1505.75
3.92,1494.25
5.62,1468.50
7.33,1446.50
16.05,1356.75
17.70,1351.00
20.33,4607.75
22.03,4578.75
23.75,4546.25
25.45,4529.25
27.19,4476.25
28.73,7323.50
30.44,7314.25
32.12,8359.50
34.42,2004.00
36.11,1913.50
37.91,1784.75
39.62,1694.00
41.38,1608.50
43.14,1536.50
44.91,1467.75
46.67,1411.50
50.12,1350.75
51.83,1341.00
53.48,1331.25
55.16,1334.50
56.86,1419.00
62.12,1134.50
63.83,1083.00
68.91,1103.50
70.69,1073.00
72.36,1100.50
74.03,1131.00
75.62,1162.00
77.28,1201.75
78.98,1238.75
80.66,1285.00
82.34,1334.75
84.05,1382.50
87.03,2294.50
88.73,2397.00
90.47,2396.75
92.11,2516.00
93.77,2647.75
95.48,2792.75
97.20,2663.75
98.89,2716.25
100.50,0.00
102.20,3480.50
103.81,3911.25
105.50,4281.25
110.50,4943.75
112.20,4819.75
113.92,4849.75
120.70,5194.25
124.23,672.50
126.14,660.25
127.77,661.25
129.59,634.75
131.36,625.00
133.02,619.50
134.77,592.50
136.58,591.25
138.41,582.00
140.00,580.25
145.14,590.50
146.81,585.50
148.58,581.25
150.30,580.25
152.03,571.50
153.78,567.75
155.44,577.00
157.03,602.00
163.66,3038.00
165.38,2920.25
167.75,1319.00
169.36,1324.00
171.02,1475.75
175.67,2554.25
177.34,2659.00
179.05,2769.75
180.75,2839.25
196.12,0.00
199.59,2550.25
201.28,2477.00
203.03,2440.75
204.77,2432.25
206.48,2422.00
208.23,2348.50
209.92,2331.75
211.62,2312.25
213.34,2386.25
215.09,2284.25
216.75,2313.25
218.47,2259.00
220.22,2238.75
221.89,2275.75
223.59,2347.50
225.33,2278.25
227.02,2252.00
228.64,2495.50
231.28,963.75
233.09,928.00
234.77,916.00
236.44,904.75
238.17,887.50
240.03,872.00
241.64,871.00
243.45,881.00
245.06,897.25
247.48,2172.00
249.19,2219.00
250.89,2270.00
252.55,2322.75
254.27,2381.50
255.94,2445.75
257.64,2514.50
259.30,2590.75
261.00,2675.50
262.67,2760.50
264.30,0.00
267.64,4133.00
269.31,4311.00
271.02,4467.00
274.48,4519.50
277.89,4401.50
281.31,4295.75
288.17,3950.25
292.95,832.00
294.77,831.50
296.48,787.00
298.22,786.50
299.91,787.25
301.44,845.50
303.48,0.00
309.80,913.00
311.41,980.75
313.11,975.00
314.73,988.50
316.39,994.00
317.86,0.00
334.66,1708.50
338.09,1559.50
339.89,1504.25
341.56,1496.50
343.30,1501.25
344.95,1508.00
351.83,1440.25
353.53,1394.25
0.27,1491.50
1.95,1509.25
3.69,1503.75
5.41,1472.25
7.08,1449.00
8.80,1431.25
15.77,1360.00
17.47,1349.50
20.08,4622.75
21.80,4577.25
23.50,4546.75
25.22,4531.50
26.92,4493.50
28.48,7317.00
30.19,7341.00
34.16,0.00
35.94,1917.50
37.66,1802.25
39.39,1702.25
41.14,1619.25
42.88,1542.50
44.59,1477.50
46.36,1416.50
48.09,1415.50
49.83,1356.75
51.61,1335.00
53.22,1334.50
54.98,1332.00
56.64,1401.75
65.36,1045.25
68.69,1092.75
70.41,1076.50
72.06,1096.50
73.75,1127.00
75.47,1159.75
77.09,1195.00
78.72,1235.50
80.41,1278.50
82.09,1324.50
83.80,1376.50
85.45,1432.00
86.83,2285.75
88.50,2347.50
90.19,2375.75
91.89,2499.00
93.53,2627.25
95.25,2773.25
96.94,2675.00
98.64,2715.25
101.94,3484.25
103.56,3873.25
105.27,4219.25
114.55,0.00
110.27,5006.25
111.95,4825.25
113.66,4855.00
115.34,5009.00
118.72,5390.00
120.45,5208.75
123.92,677.75
125.75,682.50
127.39,0.00
129.23,644.50
131.11,625.00
132.81,624.25
134.64,596.00
136.45,593.25
137.97,587.25
139.81,579.25
144.92,592.00
146.56,587.75
148.34,583.00
150.03,581.00
151.75,0.00
153.55,575.25
155.14,574.50
156.78,591.25
161.69,3161.50
165.14,2940.00
167.42,0.00
169.20,1312.25
170.73,1458.00
172.42,1617.75
175.47,2542.75
177.16,2647.50
178.80,2754.00
180.50,2846.50
199.33,2558.75
201.05,0.00
202.83,2444.50
204.52,2434.00
206.23,2424.50
207.95,0.00
209.67,2337.00
211.41,2310.75
213.09,2421.25
214.81,2281.50
216.52,2310.75
218.25,2271.50
219.97,2238.75
221.64,2268.00
223.34,2343.00
225.06,2302.50
226.77,2247.50
228.39,2488.00
231.03,953.75
232.75,929.75
234.53,0.00
236.28,905.00
238.08,890.50
239.75,874.75
241.41,869.25
243.19,880.50
244.86,896.25
247.25,2167.75
248.97,2211.00
250.66,2264.25
252.31,2314.00
254.03,2372.75
255.72,2434.00
257.41,2502.25
259.06,2578.50
260.80,2661.50
262.44,2751.75
269.09,4291.75
270.77,4465.00
272.45,0.00
274.19,4548.75
277.64,4413.50
281.08,4306.00
287.94,0.00
289.66,3943.00
292.69,832.00
294.52,833.25
296.25,787.25
298.00,786.25
299.61,787.00
301.06,0.00
303.25,0.00
304.92,3550.75
309.50,0.00
311.17,970.75
312.88,974.50
314.58,977.50
316.25,987.00
317.69,0.00
326.56,918.75
332.75,0.00
334.41,1721.25
336.08,1708.75
337.92,1563.75
339.62,1525.00
341.34,1491.50
343.06,1499.50
344.78,1505.25
346.39,1528.00
351.58,0.00
353.27,1398.75
358.33,0.00
359.98,1484.50
1.70,1514.00
3.45,1492.50
5.16,1476.00
6.86,1452.50
8.64,1430.75
15.58,1362.75
17.30,1350.50
19.86,4623.00
21.59,4582.25
23.30,4552.75
25.02,4531.75
26.72,4504.00
28.30,7344.75
30.02,7299.50
35.64,1926.50
37.41,1810.50
39.16,1714.75
40.94,1631.75
42.69,1552.50
44.42,1492.00
46.12,1424.50
47.86,1411.75
49.69,1349.50
51.39,1353.75
53.11,1336.50
54.80,1330.50
56.39,0.00
70.25,1078.25
71.92,1092.50
73.59,1122.25
75.27,1154.75
76.92,1191.25
78.56,1228.25
80.22,1271.00
81.91,1320.00
83.64,1369.50
85.33,1424.00
86.66,2276.75
88.30,2389.25
90.03,2378.25
91.67,2484.50
93.34,2611.50
95.03,2752.75
96.73,0.00
98.44,2722.50
101.73,3520.00
103.41,3833.25
105.08,4204.00
106.69,4557.25
110.09,5040.25
111.78,4809.25
113.48,4850.50
115.19,0.00
116.88,5078.25
118.55,5394.75
120.28,5216.00
123.89,0.00
125.47,680.50
127.33,654.00
129.09,648.00
130.89,627.25
132.59,626.25
134.31,598.50
136.28,592.75
137.80,592.25
139.62,580.50
144.73,591.50
146.50,589.75
148.12,585.50
149.94,581.50
151.62,588.00
153.30,577.00
154.97,574.50
156.80,586.50
161.52,3174.75
164.97,2946.25
167.34,0.00
169.03,1309.25
170.59,0.00
172.22,1589.00
175.30,2533.75
177.00,2636.25
178.67,2748.25
180.33,2850.50
197.45,2610.75
199.19,2550.25
200.89,0.00
202.67,2444.75
204.38,2434.25
206.09,2425.00
207.83,2386.50
209.55,2338.50
211.23,2310.00
212.92,2417.00
214.66,2281.00
216.38,2309.75
218.09,2274.75
219.81,2239.50
221.53,2259.75
223.19,2340.50
224.95,2314.25
226.70,2246.00
228.25,2487.50
230.91,954.50
232.61,928.00
234.33,0.00
236.12,907.25
237.88,894.25
239.66,874.75
241.38,870.00
243.06,879.75
244.73,907.00
247.14,0.00
248.81,2208.25
250.48,2258.75
252.16,2307.75
253.88,2370.75
255.59,2430.75
257.27,2499.50
258.94,2574.00
260.64,2657.00
262.31,2741.25
267.25,4093.25
268.94,4272.25
274.05,4552.00
275.78,4479.50
277.48,4418.50
280.92,4305.50
287.80,0.00
289.50,3944.50
292.67,832.00
294.33,833.00
296.06,795.00
297.75,787.00
299.45,787.00
300.97,0.00
303.12,0.00
304.80,3544.00
309.44,0.00
310.97,966.00
312.69,974.25
314.36,977.50
326.55,917.50
332.64,0.00
334.25,0.00
335.98,1705.50
337.81,1575.75
339.52,1529.25
341.27,1486.00
342.94,1501.75
344.67,1500.75
346.34,1526.25
353.20,1405.25
358.28,0.00
359.95,1481.50
1.62,1517.75
3.34,1489.50
5.08,1477.25
6.80,1453.75
8.47,1432.25
15.39,1364.25
17.16,1346.25
19.77,4627.00
21.48,4587.25
23.20,4551.00
24.91,4533.50
26.62,4512.75
28.19,7370.50
29.89,7309.50
31.56,0.00
35.55,1930.75
37.31,1819.50
39.06,1722.50
40.83,1635.75
42.58,1558.50
44.31,1498.25
46.11,1429.00
47.83,1411.25
49.52,1352.25
51.28,1354.25
52.95,1338.25
54.64,1330.50
56.33,0.00
61.53,1150.50
63.28,1097.75
70.06,1081.75
71.78,1090.50
73.44,1121.00
75.16,1152.25
76.80,1188.75
78.48,1226.25
80.12,1270.75
81.77,1317.00
83.53,1364.75
85.22,1421.50
86.56,0.00
88.20,2372.50
89.91,2371.00
91.59,2479.25
93.28,2603.25
94.94,2745.50
96.66,0.00
98.36,2722.50
101.66,3473.75
103.33,3826.50
104.98,4167.25
106.62,4545.00
109.98,5084.25
111.70,4812.00
113.41,4848.75
115.08,0.00
124.50,0.00
118.47,5394.75
120.20,5279.75
125.42,678.75
127.30,0.00
128.92,653.75
130.78,630.50
132.45,628.00
134.22,604.00
135.95,596.75
137.72,593.00
139.66,583.50
144.50,588.75
146.28,590.25
148.06,586.50
149.70,583.00
151.36,586.75
153.08,577.00
155.00,573.75
156.70,585.50
165.56,0.00
161.41,3182.25
164.86,2955.50
167.23,0.00
168.89,1306.50
170.53,0.00
172.12,1576.75
175.25,2529.50
176.91,2630.50
178.58,2739.50
180.23,2845.75
197.34,2611.25
199.08,2550.25
200.81,2549.00
202.59,2444.75
204.31,2435.25
206.02,2424.50
207.73,2387.00
209.44,2340.00
211.19,2310.25
212.86,2415.25
214.62,2281.75
216.34,2310.00
218.03,2279.25
219.77,2238.75
221.45,2258.50
223.12,2338.50
224.88,2318.50
226.59,2245.00
228.20,2483.50
230.80,963.00
232.66,928.00
234.27,0.00
236.08,906.75
237.84,894.50
239.56,877.25
241.25,871.75
242.98,879.50
244.58,910.25
247.06,2161.75
248.75,2206.25
250.45,2256.75
252.16,2307.50
253.80,2367.75
255.50,2427.50
257.19,2496.75
258.91,2569.75
260.58,2653.50
262.27,2741.25
263.83,3783.25
265.56,3645.75
267.22,0.00
272.31,4565.00
274.02,4558.00
275.75,4479.75
277.48,4417.75
280.91,4304.75
287.77,0.00
289.47,3944.50
292.62,832.00
294.23,833.25
296.09,794.75
297.75,787.00
299.55,787.00
301.05,0.00
303.11,0.00
304.78,3543.25
309.34,0.00
311.03,962.00
312.66,974.25
314.42,979.75
326.41,917.50
332.61,0.00
334.23,0.00
335.95,1706.25
337.77,1575.00
339.48,1529.25
341.23,1486.00
342.94,1501.75
344.62,1501.00
346.31,1526.25
353.16,1405.25
358.27,0.00
359.92,1481.75
1.59,1517.50
3.33,1489.00
5.09,1477.00
6.81,1453.75
8.50,1432.25
15.42,1364.50
17.16,1345.50
19.77,0.00
21.47,4587.25
23.17,4551.50
24.88,4535.00
26.61,4513.50
28.17,7368.25
29.89,7310.75
31.56,0.00
35.53,1931.00
37.31,1821.00
39.03,1722.75
40.84,1636.75
42.56,1558.50
44.33,1498.25
46.06,1428.75
47.81,1411.25
49.58,1352.25
51.27,1354.25
53.00,1338.25
54.66,1330.50
56.28,0.00
61.52,1152.25
63.30,1097.25
70.19,1081.75
71.78,1089.50
73.42,1120.75
75.16,1152.50
76.81,1188.25
78.45,1226.25
80.09,1270.50
81.77,1317.00
83.52,1364.75
85.25,1421.50
86.55,0.00
88.20,2372.25
89.92,2371.50
91.59,2479.25
93.25,2603.25
94.97,2745.00
96.66,0.00
98.36,2722.00
101.66,3472.25
103.33,3826.00
105.00,4168.75
106.62,4555.25
109.98,5080.00
111.70,4807.00
113.41,4848.50
115.09,0.00
124.50,0.00
118.45,5394.00
120.19,5277.50
125.55,678.50
127.19,655.25
129.02,657.25
130.81,633.50
132.59,628.25
134.23,611.00
136.03,596.75
137.77,592.75
139.61,583.50
144.56,590.25
146.34,590.50
148.03,586.25
149.89,582.75
151.38,586.50
153.09,577.00
155.06,571.25
165.59,0.00
161.44,3182.00
164.88,2955.25
167.28,0.00
168.95,1308.00
170.55,0.00
172.16,1577.00
175.25,2529.75
176.94,2634.50
178.59,2740.00
180.27,2847.00
197.39,2612.25
199.14,2549.50
200.84,2538.00
202.61,2444.50
204.31,2435.00
206.03,2424.25
207.75,2388.00
209.45,2340.00
211.17,2310.25
212.86,2415.25
214.61,2282.00
216.34,2309.75
218.05,2279.00
219.78,2238.75
221.45,2258.75
223.19,2338.25
224.89,2318.50
226.64,2245.00
228.19,2487.00
230.81,973.50
232.58,922.75
234.25,924.50
236.06,906.50
237.88,894.50
239.48,877.50
241.31,871.75
242.92,885.50
244.66,910.25
247.05,2162.00
248.78,2206.25
250.48,2256.75
252.16,2307.25
253.81,2367.75
255.55,2427.75
257.19,2497.00
258.88,2569.75
260.61,2653.75
262.30,2741.25
267.23,4075.75
272.30,4563.25
274.02,4553.75
275.77,4480.50
277.47,4417.75
280.92,4305.25
287.78,0.00
289.48,3944.75
292.69,831.75
294.36,833.00
296.09,794.75
297.84,787.00
299.55,787.00
300.95,0.00
